hts8|brief_description|quantity_1_code|quantity_2_code|wto_binding_code|mfn_text_rate|mfn_rate_type_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|col1_special_text|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|nafta_canada_ind|nafta_mexico_ind|mexico_rate_type_code|mexico_ad_val_rate|mexico_specific_rate|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|agoa_indicator|cbtpa_indicator|cbtpa_rate_type_code|cbtpa_ad_val_rate|cbtpa_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|atpdea_indicator|jordan_indicator|jordan_rate_type_code|jordan_ad_val_rate|jordan_specific_rate|jordan_other_rate|singapore_indicator|singapore_rate_type_code|singapore_ad_val_rate|singapore_specific_rate|singapore_other_rate|chile_indicator|chile_rate_type_code|chile_ad_val_rate|chile_specific_rate|chile_other_rate|morocco_indicator|morocco_rate_type_code|morocco_ad_val_rate|morocco_specific_rate|morocco_other_rate|australia_indicator|australia_rate_type_code|australia_ad_val_rate|australia_specific_rate|australia_other_rate|pharmaceutical_ind|dyes_indicator|col2_text_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date|footnote_comment|additional_duty
52061300|Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 43 but n/o 52 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52061400|Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 52 but n/o 80 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52061500|Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 80 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52062100|Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52062200|Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 14 but n/o 43 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52062300|Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 43 but n/o 52 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52062400|Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 52 but n/o 80 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52062500|Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 80 nm, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52063100|Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, not over 14 nm per single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333915|Quinuclidin-3-ol|KG||B|5.8%|7|0.058|0|0|Free (A+,AU,CA,CL,E,IL,J,JO,K,MX); 2.9% (SG)|A+||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.029|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 39.5%|4|0.395|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52063200|Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 14 but n/o 43 nm/single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52063300|Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 43 but n/o 52 nm/single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52063400|Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 52 but n/o 80 nm/single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52063500|Multiple or cabled cotton yarn, < 85% cotton by weight, of uncombed fibers, over 80 nm per single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52064100|Multiple or cabled cotton yarn, < 85% cotton by weight, of combed fibers, n/o 14 nm per single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
52064200|Multiple or cabled cotton yarn, < 85% cotton by weight, of combed fibers, over 14 but n/o 43 nm per single yarn, not put up for retail sale|KG||B|9.2%|7|0.092|0|0|Free (CA,CL,IL,JO,MX,SG); 3% (AU)|||||CA|MX|0|0|0|||||||||IL|||||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|7|0.03|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29331923|Aromatic or modified aromatic pesticides containing an unfused pyrazole ring (whether or not hydrogenated) in the structure|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 5.9% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 48.5%|4|0.485|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29331930|Aromatic or modified aromatic photographic chemicals containing an unfused pyrazole ring (whether or n/hydrogenated) in the structure, nesoi|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 3.2% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 50%|4|0.5|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29331930|Aromatic or modified aromatic photographic chemicals containing an unfused pyrazole ring (whether or n/hydrogenated) in the structure, nesoi|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.2% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 50%|4|0.5|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29331935|Aromatic or modified aromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyrazole ring|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 47.5%|4|0.475|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29331935|Aromatic or modified aromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyrazole ring|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 47.5%|4|0.475|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29331937|Aromatic or mod. aromatic compound desc in add US note 3 to section VI contain an unfused pyrazole ring (w/wo hydrogenated) in the structure|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,L,MX); 5.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K|L|15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29331943|Aromatic or modified aromatic compounds (excluding products in add US note 3 to sec VI) containing an unfused pyrazole ring in the structure|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,L,MX); 0.5 cents/kg + 6.3% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|4|0.063|0.005|0|CL|0|0|0|0||||||AU|0|0|0|0|K|L|15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29331945|Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyrazole ring|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
29331945|Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyrazole ring|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29331970|3-Methyl-5-pyrazolone|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||30.5%|7|0.305|0|0|01/01/1995 00:00:00|12/31/2020 00:00:00||
52071000|Cotton yarn, other than sewing thread, containing 85 percent or more cotton by weight, put up for retail sale|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25.5%|7|0.255|0|0|01/01/2004 00:00:00|12/31/2020 00:00:00||
29331990|Other compound (excluding aromatic, modified aromatic & drugs) containing unfused pyrazole ring (whether or n/hydrogenated) in the structure|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||30.5%|7|0.305|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00|See heading 9902.29.37.|
29331990|Other compound (excluding aromatic, modified aromatic & drugs) containing unfused pyrazole ring (whether or n/hydrogenated) in the structure|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||30.5%|7|0.305|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|See heading 9902.29.37.|
29332100|Hydantoin and its derivatives|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 63%|4|0.63|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29332100|Hydantoin and its derivatives|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 63%|4|0.63|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29332905|1-[1-((4-Chloro-2-(trifluoromethyl)phenyl)imino)-2-propoxyethyl]-1H-imidazole (triflumizole); and ethylene thiourea|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/1995 00:00:00|12/31/2020 00:00:00||
29332910|2-Phenylimidazole|KG||B|5.8%|7|0.058|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 2.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.029|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 39.5%|4|0.395|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29332920|Aromatic or modified aromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only cont. an unfused imidazole ring|KG||B|6%|7|0.06|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX); 3% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.03|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 51%|4|0.51|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29332920|Aromatic or modified aromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only cont. an unfused imidazole ring|KG||B|6%|7|0.06|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX); 3% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.03|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 51%|4|0.51|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29332935|Aromatic or mod. aromatic goods in add US note 3 to sect VI containing an unfused imidazole ring (whether or n/hydrogenated) in structure|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 3.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.039|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29332943|Aromatic or mod aromatic goods contng unfused imidazole ring (whether or n/hydrogenated) in the structure (exc prod in add US note 3 sec VI)|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 0.3 cents/kg + 4.2% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|4|0.042|0.003|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29332945|Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesoi|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
29332945|Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesoi|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29332960|Imidazole|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||30.5%|7|0.305|0|0|01/01/1995 00:00:00|12/31/2020 00:00:00||
29332990|Other compounds (excluding drugs, aromatic and modified aromatic compounds) containing an unfused imidazole ring (whether or n/hydrogenated)|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||30.5%|7|0.305|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29332990|Other compounds (excluding drugs, aromatic and modified aromatic compounds) containing an unfused imidazole ring (whether or n/hydrogenated)|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX); 3.2% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||30.5%|7|0.305|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29333100|Pyridine and its salts|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
29333210|Piperidine|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 0.5 cents/kg + 6.3% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|4|0.063|0.005|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333250|Piperidine salts|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 5.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333920|p-Chloro-2-benzylpyridine & other specified heterocyclic compounds, w nitrogen hetero-atom(s) only cont. an unfused pyridine ring|KG||B|5.8%|7|0.058|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 2.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.029|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 39.5%|4|0.395|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333921|Fungicides of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 3.7% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.037|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 40%|4|0.4|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29333921|Fungicides of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.7% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.037|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 40%|4|0.4|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29333923|o-Paraquat dichloride|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.2% (SG)|A*|GT|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 40.5%|4|0.405|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29333923|o-Paraquat dichloride|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.2% (SG)|A*|GTIN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 40.5%|4|0.405|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29333925|Herbicides nesoi, of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 5.9% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 48.5%|4|0.485|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29333925|Herbicides nesoi, of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 5.9% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 48.5%|4|0.485|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29333927|Pesticides nesoi, of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 3.8% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.038|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 64.5%|4|0.645|0.154|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
29333927|Pesticides nesoi, of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||B|6.5%|7|0.065|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.8% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.038|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||15.4 cents/kg + 64.5%|4|0.645|0.154|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29333931|Psychotherapeutic agents of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring, nesoi|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 6.3% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.063|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 149.5%|4|1.495|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333941|Drugs containing an unfused pyridine ring (whether or not hydrogenated) in the structure, nesoi|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 3.2% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.032|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 65%|4|0.65|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333961|Heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyridine ring, described in add. US note 3 to sec. VI|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 5.9% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.059|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29333991|Heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyridine ring, nesoi|KG||B|6.5%|7|0.065|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX); 0.5 cents/kg + 6.3% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|4|0.063|0.005|0|CL|0|0|0|0||||||AU|0|0|0|0|K||15.4 cents/kg + 52%|4|0.52|0.154|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
29334100|Levorphenol (INN) and its salts|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||15.4 cents/kg + 67.5%|4|0.675|0.154|0|01/10/2002 00:00:00|12/31/2020 00:00:00||
